ID,PlayerName,Rating,Club,Nation,NationTop,Card,League,LeagueTop,SkillMoves,WeakFoot,StrongFoot,Position,WorkRateAtk,WorkRateDef,HeightCm,HeightIn,WeightKg,WeightLb,Popularity,IGS_base,IGS_total,Reputation,BodyType,DOB,DateAdded,PAC,Acceleration,SprintSpeed,SHO,Positioning,Finishing,ShotPower,LongShots,Volleys,Penalties,PAS,Vision,Crossing,FKAccuracy,ShortPassing,LongPassing,Curve,DRI,Agility,Balance,Reactions,BallControl,Dribbling,Composure,DEF,Interceptions,HeadingAccuracy,DefAwareness,StandingTackle,SlidingTackle,PHY,Jumping,Stamina,Strength,Aggression,GK_DIVING,GK_Diving,GK_HANDLING,GK_Handling,GK_KICKING,GK_Kicking,GK_REFLEXES,GK_Reflexes,GK_SPEED,GK_Acceleration,GK_SprintSpeed,GK_POSITIONING,GK_Positioning,isGK,PlayerURL
2873,Guillermo De Amores,77,Uruguay,Uruguay,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,186,73,78,172,0,410,713,1,High&Average,1994-10-19,2022-11-11,74,33,28,73,17,17,53,15,16,19,77,66,13,12,18,16,12,81,25,35,60,18,12,22,31,15,13,17,10,14,74,55,20,46,16,74.0,74.0,73.0,73.0,77.0,77.0,81.0,81.0,31.0,33.0,28.0,74.0,74.0,True,https://www.futbin.com/23/player/49835
2879,Fawaz Al Qarni,77,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,183,72,90,198,1,419,862,1,Lean,1992-04-02,2022-11-11,76,50,54,70,16,16,46,12,13,23,69,21,11,14,29,39,20,78,50,52,64,17,13,46,52,18,14,30,14,13,74,60,31,52,24,76.0,76.0,70.0,70.0,69.0,69.0,78.0,78.0,52.0,50.0,54.0,74.0,74.0,True,https://www.futbin.com/23/player/49841
2883,Barsham,77,Qatar,Qatar,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,178,70,72,159,1,424,779,1,Lean,1998-02-14,2022-11-11,75,66,56,70,6,5,41,8,5,10,63,39,13,13,17,22,10,79,56,62,64,14,5,48,62,12,12,9,13,11,75,74,28,44,16,75.0,75.0,70.0,70.0,63.0,63.0,79.0,79.0,62.0,66.0,56.0,75.0,75.0,True,https://www.futbin.com/23/player/49845
2885,Al Rubaie,77,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,191,75,77,170,0,414,983,1,High&Average,1997-08-14,2022-11-11,77,44,48,68,18,15,47,18,19,22,70,54,21,22,37,39,21,78,38,53,63,27,17,46,46,24,23,30,22,22,75,64,35,63,31,77.0,77.0,68.0,68.0,70.0,70.0,78.0,78.0,46.0,44.0,48.0,75.0,75.0,True,https://www.futbin.com/23/player/49847
2886,Wellington Ramírez,77,Ecuador,Ecuador,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,183,72,73,161,1,412,730,1,Average,2000-09-09,2022-11-11,78,43,35,73,8,8,47,7,6,13,70,35,13,12,35,16,11,78,41,44,65,18,9,35,40,14,14,11,12,12,73,60,29,57,20,78.0,78.0,73.0,73.0,70.0,70.0,78.0,78.0,40.0,43.0,35.0,73.0,73.0,True,https://www.futbin.com/23/player/49848
2897,Abdul Manaf Nurudeen,77,Ghana,Ghana,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,190,75,77,170,0,406,630,1,High&Average,1999-02-08,2022-11-11,82,24,40,66,4,7,44,6,7,19,67,27,11,11,23,19,12,85,26,44,51,16,10,23,30,13,12,9,13,12,76,63,20,38,26,82.0,82.0,66.0,66.0,67.0,67.0,85.0,85.0,30.0,24.0,40.0,76.0,76.0,True,https://www.futbin.com/23/player/49859
2910,Andrew Redmayne,77,Australia,Australia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,194,76,83,183,7,420,775,1,High&Average,1989-01-13,2022-11-11,74,49,52,74,7,11,47,14,15,20,72,36,17,14,21,20,12,75,40,21,64,20,12,47,50,19,13,12,15,12,75,36,34,69,26,74.0,74.0,74.0,74.0,72.0,72.0,75.0,75.0,50.0,49.0,52.0,75.0,75.0,True,https://www.futbin.com/23/player/49872
2914,Jemal,77,Tunisia,Tunisia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,192,76,86,190,0,402,633,1,High&Average,1990-06-09,2022-11-11,75,30,29,76,6,6,47,8,9,18,72,36,14,11,21,27,11,72,25,25,55,17,13,31,30,6,14,9,12,10,77,30,17,63,33,75.0,75.0,76.0,76.0,72.0,72.0,72.0,72.0,30.0,30.0,29.0,77.0,77.0,True,https://www.futbin.com/23/player/49876
2915,Nishikawa,77,Japan,Japan,Other,fut23 wc playergold rare,WC,OTHER,1,3,Left,GK,M,M,183,72,81,179,0,432,983,1,Average,1986-06-18,2022-11-11,75,51,47,74,15,14,54,17,14,30,79,67,18,12,34,39,23,79,68,56,59,27,29,31,49,18,27,13,17,13,76,65,36,64,25,75.0,75.0,74.0,74.0,79.0,79.0,79.0,79.0,49.0,51.0,47.0,76.0,76.0,True,https://www.futbin.com/23/player/49877
2935,Dahmen,77,Tunisia,Tunisia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,188,74,83,183,-1,400,671,1,High&Average,1997-01-28,2022-11-11,74,27,22,77,5,6,50,5,6,11,74,40,11,11,38,35,11,73,25,35,53,36,6,39,25,10,10,5,10,14,77,44,25,56,25,74.0,74.0,77.0,77.0,74.0,74.0,73.0,73.0,25.0,27.0,22.0,77.0,77.0,True,https://www.futbin.com/23/player/49897
2946,Mohammed Al Owais,77,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Left,GK,M,M,185,73,75,165,91,417,903,1,High&Average+,1991-10-10,2022-11-11,81,50,55,71,10,20,41,12,12,19,61,55,14,16,27,26,16,79,37,61,66,17,14,57,52,24,20,13,20,13,73,74,35,62,17,81.0,81.0,71.0,71.0,61.0,61.0,79.0,79.0,52.0,50.0,55.0,73.0,73.0,True,https://www.futbin.com/23/player/49908
2953,Al Sheeb,77,Qatar,Qatar,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,185,73,79,174,-39,429,764,1,High&Average,1990-02-19,2022-11-11,79,58,50,73,11,12,51,9,11,10,75,51,11,9,16,15,13,73,40,30,66,20,17,15,55,12,14,13,13,12,74,60,37,50,38,79.0,79.0,73.0,73.0,75.0,75.0,73.0,73.0,55.0,58.0,50.0,74.0,74.0,True,https://www.futbin.com/23/player/49915
2990,Niazmand,77,Iran,Iran,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,190,75,84,185,3,412,725,1,High&Average,1995-04-06,2022-11-11,77,32,42,74,4,8,49,8,6,12,72,56,14,13,27,20,14,76,39,27,63,21,17,49,36,7,14,6,12,14,77,39,21,64,27,77.0,77.0,74.0,74.0,72.0,72.0,76.0,76.0,36.0,32.0,42.0,77.0,77.0,True,https://www.futbin.com/23/player/49952
2993,Svilar,77,Serbia,Serbia,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,189,74,83,183,0,434,996,1,High&Average,1999-08-27,2022-11-11,79,65,60,72,9,14,47,18,16,37,69,48,18,22,37,32,23,78,66,54,70,22,19,41,63,13,22,12,21,18,73,71,32,61,28,79.0,79.0,72.0,72.0,69.0,69.0,78.0,78.0,63.0,65.0,60.0,73.0,73.0,True,https://www.futbin.com/23/player/49955
3002,Hassen,77,Tunisia,Tunisia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,186,73,80,176,-1,427,865,1,High&Average,1995-03-05,2022-11-11,78,56,56,72,12,15,46,14,16,21,69,31,20,14,24,23,10,83,63,51,61,24,13,50,56,16,16,10,16,12,69,70,30,55,20,78.0,78.0,72.0,72.0,69.0,69.0,83.0,83.0,56.0,56.0,56.0,69.0,69.0,True,https://www.futbin.com/23/player/49964
3003,Ben Said,77,Tunisia,Tunisia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,190,75,73,161,3,410,666,1,High&Average+,1994-11-29,2022-11-11,81,35,44,71,7,8,44,6,8,12,66,39,14,14,15,23,13,76,34,29,60,16,14,26,39,8,10,7,14,12,77,36,22,72,24,81.0,81.0,71.0,71.0,66.0,66.0,76.0,76.0,39.0,35.0,44.0,77.0,77.0,True,https://www.futbin.com/23/player/49965
3020,Lawrence Thomas,77,Australia,Australia,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,191,75,91,201,2,419,928,1,High&Average,1992-05-09,2022-11-11,77,37,46,75,14,14,53,13,20,15,77,52,14,15,38,41,19,75,52,34,69,22,18,52,41,12,12,16,20,18,74,78,32,70,32,77.0,77.0,75.0,75.0,77.0,77.0,75.0,75.0,41.0,37.0,46.0,74.0,74.0,True,https://www.futbin.com/23/player/49982
3055,Mazaheri,77,Iran,Iran,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,192,76,84,185,2,409,633,1,High&Average,1989-05-18,2022-11-11,77,30,35,73,12,9,49,12,11,18,73,35,16,12,12,13,13,76,25,23,63,13,12,33,32,13,13,11,12,10,78,38,15,55,20,77.0,77.0,73.0,73.0,73.0,73.0,76.0,76.0,32.0,30.0,35.0,78.0,78.0,True,https://www.futbin.com/23/player/50017
3064,Kosuke Nakamura,77,Japan,Japan,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,185,73,82,181,0,423,802,1,High&Average,1995-02-27,2022-11-11,79,51,41,70,6,9,52,9,9,13,76,37,12,11,24,23,14,79,60,53,70,18,12,40,47,9,12,8,13,14,72,65,25,61,31,79.0,79.0,70.0,70.0,76.0,76.0,79.0,79.0,47.0,51.0,41.0,72.0,72.0,True,https://www.futbin.com/23/player/50026
3082,Daniel Schmidt,77,Japan,Japan,Other,fut23 wc playergold rare,WC,OTHER,1,4,Right,GK,M,M,196,77,90,198,6,402,672,1,High&Average,1992-02-03,2022-11-11,78,25,20,73,6,7,53,7,9,16,76,40,13,10,27,23,10,80,29,24,60,22,12,33,23,8,10,9,14,14,72,39,37,67,28,78.0,78.0,73.0,73.0,76.0,76.0,80.0,80.0,23.0,25.0,20.0,72.0,72.0,True,https://www.futbin.com/23/player/50044
3083,Jojo Wollacott,77,Ghana,Ghana,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,190,75,80,176,2,420,882,1,High&Average+,1996-09-08,2022-11-11,76,49,51,73,15,19,47,11,18,25,72,49,13,11,46,48,11,75,30,55,59,26,12,33,50,23,11,9,16,12,74,57,39,63,24,76.0,76.0,73.0,73.0,72.0,72.0,75.0,75.0,50.0,49.0,51.0,74.0,74.0,True,https://www.futbin.com/23/player/50045
3125,Florian Müller,76,VfB Stuttgart,Germany,Germany,fut23 gold common,GER 1,GER 1,1,4,Left,GK,M,M,190,75,88,194,7,418,837,1,High&Average,1997-11-13,2022-09-16,75,43,43,73,11,11,55,12,10,19,73,42,12,12,32,27,13,80,42,41,75,24,18,38,43,19,11,20,11,12,74,58,34,67,25,75.0,75.0,73.0,73.0,73.0,73.0,80.0,80.0,43.0,43.0,43.0,74.0,74.0,True,https://www.futbin.com/23/player/26568
3128,Łukasz Skorupski,76,Bologna,Poland,Other,fut23 gold common,ITA 1,ITA 1,1,2,Right,GK,M,M,187,74,84,185,11,416,877,2,High&Average,1991-05-05,2022-09-16,78,51,51,73,13,11,44,15,17,22,59,32,19,19,29,26,12,81,48,38,74,23,18,58,51,17,10,18,12,12,74,66,31,58,33,78.0,78.0,73.0,73.0,59.0,59.0,81.0,81.0,51.0,51.0,51.0,74.0,74.0,True,https://www.futbin.com/23/player/26618
3130,Tim Krul,76,Norwich,Netherlands,Netherlands,fut23 gold common,ENG 2,OTHER,1,2,Left,GK,M,M,188,74,74,163,5,411,900,2,High&Average+,1988-04-03,2022-09-16,75,40,35,73,8,11,53,14,16,20,71,50,13,15,31,45,13,79,44,42,72,25,13,52,38,15,19,14,17,14,75,74,36,63,36,75.0,75.0,73.0,73.0,71.0,71.0,79.0,79.0,38.0,40.0,35.0,75.0,75.0,True,https://www.futbin.com/23/player/26631
3138,Pietro Terracciano,76,Fiorentina,Italy,Italy,fut23 gold common,ITA 1,ITA 1,1,2,Right,GK,M,M,193,76,78,172,-2,417,836,1,High&Average+,1990-03-08,2022-09-17,76,40,42,73,12,11,53,11,16,22,70,42,13,12,27,21,12,79,41,45,68,22,15,63,41,16,15,20,11,19,78,55,33,60,19,76.0,76.0,73.0,73.0,70.0,70.0,79.0,79.0,41.0,40.0,42.0,78.0,78.0,True,https://www.futbin.com/23/player/26735
3144,Andriy Pyatov,76,Shakhtar Donetsk,Ukraine,Other,fut23 gold common,UKR 1,OTHER,1,3,Right,GK,M,M,190,75,90,198,0,422,901,2,High&Average,1984-06-28,2022-09-21,73,44,44,69,14,9,59,12,12,15,78,60,13,16,29,24,14,75,56,32,71,12,11,61,44,23,10,12,9,10,83,73,37,84,35,73.0,73.0,69.0,69.0,78.0,78.0,75.0,75.0,44.0,44.0,44.0,83.0,83.0,True,https://www.futbin.com/23/player/27840
3145,Joe Hart,76,Celtic,England,England,fut23 gold common,SPFL,OTHER,1,3,Right,GK,M,M,196,77,91,201,23,423,989,2,High&Average,1987-04-19,2022-09-21,72,55,56,76,12,14,51,19,19,30,68,55,14,13,35,38,17,77,52,32,74,22,23,64,55,25,10,16,14,13,75,66,40,76,34,72.0,72.0,76.0,76.0,68.0,68.0,77.0,77.0,55.0,55.0,56.0,75.0,75.0,True,https://www.futbin.com/23/player/27862
3150,Fraser Forster,76,Spurs,England,England,fut23 gold common,ENG 1,ENG 1,1,5,Right,GK,M,M,201,79,93,205,11,401,905,2,High&Average,1988-03-17,2022-09-21,76,26,35,72,13,13,50,12,19,22,67,48,19,19,27,36,10,81,44,42,70,33,20,54,30,22,13,11,13,12,75,69,29,80,44,76.0,76.0,72.0,72.0,67.0,67.0,81.0,81.0,30.0,26.0,35.0,75.0,75.0,True,https://www.futbin.com/23/player/28001
3181,Marco Bizot,76,Stade Brestois 29,Netherlands,Netherlands,fut23 gold common,FRA 1,FRA 1,1,2,Right,GK,M,M,193,76,88,194,3,418,926,2,High&Average,1991-03-10,2022-09-21,79,45,47,73,13,15,52,14,13,36,69,47,20,15,28,33,20,76,50,40,75,32,12,47,46,17,16,11,12,14,75,67,32,64,39,79.0,79.0,73.0,73.0,69.0,69.0,76.0,76.0,46.0,45.0,47.0,75.0,75.0,True,https://www.futbin.com/23/player/29061
3186,Ciprian Tătărușanu,76,Milan,Romania,Other,fut23 gold common,ITA 1,ITA 1,1,3,Right,GK,M,M,198,78,90,198,14,421,904,2,High&Average,1986-02-09,2022-09-21,74,46,43,74,13,15,55,12,11,16,73,49,13,11,37,37,11,77,51,38,74,19,16,44,45,26,15,12,15,12,78,65,42,73,33,74.0,74.0,74.0,74.0,73.0,73.0,77.0,77.0,45.0,46.0,43.0,78.0,78.0,True,https://www.futbin.com/23/player/29181
3193,Hendrik Van Crombrugge,76,RSC Anderlecht,Belgium,Other,fut23 gold common,BEL 1,OTHER,1,2,Left,GK,M,M,187,74,86,190,3,420,980,1,High&Average,1993-04-30,2022-09-21,77,37,37,73,11,11,58,13,16,26,77,57,12,13,48,56,16,79,53,43,65,36,29,62,37,14,11,23,17,11,77,67,37,67,34,77.0,77.0,73.0,73.0,77.0,77.0,79.0,79.0,37.0,37.0,37.0,77.0,77.0,True,https://www.futbin.com/23/player/29454
3205,Sergio Rico González,76,Paris SG,Spain,Spain,fut23 gold common,FRA 1,FRA 1,1,3,Right,GK,M,M,196,77,90,198,3,425,887,2,High&Average,1993-09-01,2022-09-21,77,48,46,73,11,14,56,12,15,24,75,53,17,20,28,26,24,80,51,43,71,13,15,55,47,17,11,16,13,11,73,63,36,53,25,77.0,77.0,73.0,73.0,75.0,75.0,80.0,80.0,47.0,48.0,46.0,73.0,73.0,True,https://www.futbin.com/23/player/29688
3238,Helton Leite,76,SL Benfica,Brazil,Brazil,fut23 gold common,POR 1,OTHER,1,2,Right,GK,M,M,197,78,92,203,2,424,797,1,High&Average,1990-11-02,2022-09-21,75,54,51,73,8,10,53,13,9,19,70,15,11,8,27,21,12,78,57,25,79,20,10,41,53,11,12,14,9,8,75,57,42,79,22,75.0,75.0,73.0,73.0,70.0,70.0,78.0,78.0,53.0,54.0,51.0,75.0,75.0,True,https://www.futbin.com/23/player/30377
3245,Lorenzo Montipò,76,Hellas Verona,Italy,Italy,fut23 gold common,ITA 1,ITA 1,1,3,Right,GK,M,M,191,75,82,181,0,417,872,1,High&Average,1996-02-20,2022-09-21,76,40,42,74,15,20,54,14,18,29,72,40,15,15,30,23,17,80,46,49,73,20,19,43,41,18,17,10,19,11,74,54,35,55,31,76.0,76.0,74.0,74.0,72.0,72.0,80.0,80.0,41.0,40.0,42.0,74.0,74.0,True,https://www.futbin.com/23/player/30523
3262,David Raya Martin,76,Brentford,Spain,Spain,fut23 gold common,ENG 1,ENG 1,1,3,Right,GK,M,M,183,72,75,165,7,435,1032,1,Average,1995-09-15,2022-09-21,76,58,46,74,15,19,60,14,20,26,80,65,12,15,49,60,18,77,66,45,72,40,17,60,53,11,20,28,14,13,75,73,29,38,29,76.0,76.0,74.0,74.0,80.0,80.0,77.0,77.0,53.0,58.0,46.0,75.0,75.0,True,https://www.futbin.com/23/player/30935
3266,Stanek,76,Viktoria Plzeň,Czech Republic,Other,fut23 gold common,CZE 1,OTHER,1,3,Right,GK,M,M,191,75,93,205,6,415,804,1,High&Average,1996-04-27,2022-09-21,77,42,42,73,12,15,51,16,19,37,68,17,16,22,22,19,17,79,30,31,73,27,17,48,42,15,12,16,13,15,76,54,26,62,18,77.0,77.0,73.0,73.0,68.0,68.0,79.0,79.0,42.0,42.0,42.0,76.0,76.0,True,https://www.futbin.com/23/player/31055
3268,Paul Bernardoni,76,Angers SCO,France,France,fut23 gold common,FRA 1,FRA 1,1,2,Left,GK,M,M,190,75,78,172,6,408,828,2,High&Average+,1997-04-18,2022-09-21,76,31,27,73,15,13,56,16,17,19,74,24,12,18,28,24,15,80,21,34,67,25,16,55,29,25,21,16,12,18,76,70,36,68,29,76.0,76.0,73.0,73.0,74.0,74.0,80.0,80.0,29.0,31.0,27.0,76.0,76.0,True,https://www.futbin.com/23/player/31343
3269,Robin Zentner,76,1. FSV Mainz 05,Germany,Germany,fut23 gold common,GER 1,GER 1,1,3,Right,GK,M,M,194,76,96,212,14,426,878,1,High&Stocky,1994-10-28,2022-09-21,77,65,65,73,10,14,44,13,15,25,59,22,17,16,30,27,14,81,30,45,74,16,11,32,65,18,18,21,17,13,71,60,27,81,38,77.0,77.0,73.0,73.0,59.0,59.0,81.0,81.0,65.0,65.0,65.0,71.0,71.0,True,https://www.futbin.com/23/player/31393
3274,Ivan Provedel,76,SS Lazio,Italy,Italy,fut23 gold common,ITA 1,ITA 1,1,2,Right,GK,M,M,192,76,84,185,10,417,909,1,High&Average,1994-03-17,2022-09-21,77,44,40,74,16,17,53,20,14,22,71,56,21,13,34,23,13,79,38,44,70,22,16,62,42,22,17,22,22,21,74,56,28,56,27,77.0,77.0,74.0,74.0,71.0,71.0,79.0,79.0,42.0,44.0,40.0,74.0,74.0,True,https://www.futbin.com/23/player/31522
3290,Andrey Lunev,76,Leverkusen,Russia,Other,fut23 gold common,GER 1,GER 1,1,3,Right,GK,M,M,190,75,80,176,10,424,921,1,High&Average,1991-11-13,2022-09-21,76,58,54,73,11,14,48,13,13,15,64,63,16,17,25,32,18,79,36,50,76,17,15,60,56,20,17,18,20,12,76,60,27,70,26,76.0,76.0,73.0,73.0,64.0,64.0,79.0,79.0,56.0,58.0,54.0,76.0,76.0,True,https://www.futbin.com/23/player/32151
3323,Florin Niță,76,Sparta Praha,Romania,Other,fut23 gold common,CZE 1,OTHER,1,2,Right,GK,M,M,184,72,78,172,3,403,767,1,Average,1987-07-03,2022-09-21,76,25,31,76,4,8,52,5,5,11,69,39,14,13,23,22,10,78,28,64,64,11,18,62,27,8,13,14,13,14,77,61,36,79,20,76.0,76.0,76.0,76.0,69.0,69.0,78.0,78.0,27.0,25.0,31.0,77.0,77.0,True,https://www.futbin.com/23/player/33370
3416,Zaid Al Bawardi,76,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,3,Left,GK,M,M,187,74,80,176,1,411,727,1,High&Average,1997-01-26,2022-11-11,78,38,37,73,17,17,49,19,18,14,75,48,11,12,31,27,11,74,27,26,52,17,12,25,38,17,11,20,13,12,73,42,24,56,24,78.0,78.0,73.0,73.0,75.0,75.0,74.0,74.0,38.0,38.0,37.0,73.0,73.0,True,https://www.futbin.com/23/player/50066
3423,Leutwiler,76,Canada,Canada,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,196,77,80,176,2,424,956,1,High&Average,1989-04-25,2022-11-11,72,56,61,71,14,16,45,13,11,26,72,66,16,11,48,42,11,73,58,36,57,32,13,51,58,12,14,27,11,11,78,64,41,64,29,72.0,72.0,71.0,71.0,72.0,72.0,73.0,73.0,58.0,56.0,61.0,78.0,78.0,True,https://www.futbin.com/23/player/50073
3424,Abdullah Al Owayshir,76,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,184,72,69,152,0,411,923,1,Lean,1991-05-13,2022-11-11,79,50,48,69,15,19,45,15,18,15,71,55,12,20,29,21,15,76,62,52,61,21,18,48,49,24,15,18,16,19,67,69,37,65,21,79.0,79.0,69.0,69.0,71.0,71.0,76.0,76.0,49.0,50.0,48.0,67.0,67.0,True,https://www.futbin.com/23/player/50074
3427,Tom King,76,Wales,Wales,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,194,76,80,176,1,418,862,1,High&Average,1995-03-09,2022-11-11,75,49,53,74,12,6,46,17,18,26,70,45,9,6,35,43,9,75,39,57,51,28,8,42,51,13,18,15,17,20,73,52,32,73,23,75.0,75.0,74.0,74.0,70.0,70.0,75.0,75.0,51.0,49.0,53.0,73.0,73.0,True,https://www.futbin.com/23/player/50077
3436,Omossola,76,Cameroon,Cameroon,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,190,75,86,190,-1,404,716,1,High&Average,1998-05-05,2022-11-11,75,43,36,71,6,6,46,7,6,18,70,34,13,12,24,18,14,77,35,42,62,15,11,27,40,12,11,9,12,13,71,62,26,68,28,75.0,75.0,71.0,71.0,70.0,70.0,77.0,77.0,40.0,43.0,36.0,71.0,71.0,True,https://www.futbin.com/23/player/50086
3439,Attah,76,Ghana,Ghana,Other,fut23 wc playergold rare,WC,OTHER,1,2,Left,GK,M,M,189,74,90,198,-1,407,772,1,High&Stocky,1995-04-09,2022-11-11,75,26,42,72,7,7,53,6,9,11,79,52,13,13,45,42,11,75,39,34,52,40,6,38,32,8,12,7,13,11,74,48,22,80,25,75.0,75.0,72.0,72.0,79.0,79.0,75.0,75.0,32.0,26.0,42.0,74.0,74.0,True,https://www.futbin.com/23/player/50089
3448,Nikolic,76,Serbia,Serbia,Other,fut23 wc playergold rare,WC,OTHER,1,5,Right,GK,M,M,195,77,91,201,2,402,703,1,High&Average,1997-04-13,2022-11-11,75,21,46,74,6,9,47,7,5,16,72,50,10,13,15,15,13,76,36,24,51,19,11,53,31,8,14,5,13,10,74,53,35,71,27,75.0,75.0,74.0,74.0,72.0,72.0,76.0,76.0,31.0,21.0,46.0,74.0,74.0,True,https://www.futbin.com/23/player/50098
3456,Hosseini,76,Iran,Iran,Other,fut23 wc playergold rare,WC,OTHER,1,2,Right,GK,M,M,189,74,78,172,1,421,680,1,High&Average,1992-06-30,2022-11-11,76,35,42,75,9,7,51,9,11,15,78,35,12,12,16,28,13,76,24,45,32,16,8,35,38,10,13,11,15,12,78,56,23,56,29,76.0,76.0,75.0,75.0,78.0,78.0,76.0,76.0,38.0,35.0,42.0,78.0,78.0,True,https://www.futbin.com/23/player/50106
3460,Ameen Bukhari,76,Saudi Arabia,Saudi Arabia,Other,fut23 wc playergold rare,WC,OTHER,1,3,Right,GK,M,M,194,76,78,172,0,415,916,1,High&Average+,1997-05-02,2022-11-11,77,56,61,68,16,17,42,15,10,21,68,51,14,14,25,24,17,73,55,65,64,24,13,29,58,22,15,24,18,12,71,70,36,65,21,77.0,77.0,68.0,68.0,68.0,68.0,73.0,73.0,58.0,56.0,61.0,71.0,71.0,True,https://www.futbin.com/23/player/50110
3475,Andriy Lunin,75,Real Madrid,Ukraine,Other,fut23 gold common,ESP 1,ESP 1,1,3,Right,GK,M,M,192,76,87,192,24,406,806,1,High&Average+,1999-02-11,2022-09-15,74,39,35,71,11,8,55,7,12,19,73,60,15,15,25,26,14,76,36,25,74,15,11,56,37,19,12,22,13,11,75,56,32,61,22,74.0,74.0,71.0,71.0,73.0,73.0,76.0,76.0,37.0,39.0,35.0,75.0,75.0,True,https://www.futbin.com/23/player/26435
3477,Remko Pasveer,75,Ajax,Netherlands,Netherlands,fut23 gold common,NED 1,OTHER,1,4,Right,GK,M,M,187,74,88,194,14,425,964,1,High&Average,1983-11-08,2022-09-15,73,46,38,76,15,12,62,16,18,28,82,59,15,14,37,52,18,76,42,36,67,34,17,57,43,13,16,14,18,20,75,65,35,70,30,73.0,73.0,76.0,76.0,82.0,82.0,76.0,76.0,43.0,46.0,38.0,75.0,75.0,True,https://www.futbin.com/23/player/26476
3498,Alexander Schwolow,75,FC Schalke 04,Germany,Germany,fut23 gold common,GER 1,GER 1,1,3,Right,GK,M,M,190,75,84,185,9,398,809,2,High&Average,1992-06-02,2022-09-17,75,36,39,72,10,12,47,15,11,22,63,36,9,16,26,23,13,77,40,42,79,23,15,34,37,13,12,16,17,9,74,72,31,65,26,75.0,75.0,72.0,72.0,63.0,63.0,77.0,77.0,37.0,36.0,39.0,74.0,74.0,True,https://www.futbin.com/23/player/26700
3513,Jean-Louis Leca,75,RC Lens,France,France,fut23 gold common,FRA 1,FRA 1,1,3,Right,GK,M,M,180,71,75,165,1,414,877,2,Stocky,1985-09-21,2022-09-21,75,41,41,72,11,11,57,13,11,14,76,27,12,12,33,37,13,77,40,45,75,25,13,61,41,22,13,18,14,15,73,65,24,69,45,75.0,75.0,72.0,72.0,76.0,76.0,77.0,77.0,41.0,41.0,41.0,73.0,73.0,True,https://www.futbin.com/23/player/27873
3514,Benoît Costil,75,AJ Auxerre,France,France,fut23 gold common,FRA 1,FRA 1,1,3,Right,GK,M,M,187,74,82,181,6,422,852,2,High&Average,1987-07-03,2022-09-21,73,47,51,74,12,14,56,15,12,15,75,48,11,11,35,33,12,75,38,45,72,12,13,58,49,22,15,16,11,14,76,49,28,65,22,73.0,73.0,74.0,74.0,75.0,75.0,75.0,75.0,49.0,47.0,51.0,76.0,76.0,True,https://www.futbin.com/23/player/27898
3520,Marcelo Grohe,75,Al Ittihad,Brazil,Brazil,fut23 gold common,SAU 1,OTHER,1,2,Right,GK,M,M,188,74,81,179,5,406,877,2,High&Average,1987-01-13,2022-09-21,76,43,32,74,13,12,50,13,10,24,66,63,10,13,35,22,18,76,40,34,72,23,11,69,39,27,14,14,10,17,75,50,28,65,45,76.0,76.0,74.0,74.0,66.0,66.0,76.0,76.0,39.0,43.0,32.0,75.0,75.0,True,https://www.futbin.com/23/player/27962
